TAX	SRR17301512	SRR17301513	SRR17301514	SRR17301515	SRR17301516	SRR17301517	SRR17301518	SRR17301519	SRR17301520	SRR17301521	SRR17301522	SRR17301523	SRR17301524	SRR17301525	SRR17301526	SRR17301527	SRR17301528	SRR17301529	SRR17301530	SRR17301531	SRR17301532	SRR17301533	SRR17301534	SRR17301535	SRR17301536	SRR17301537	SRR17301538	SRR17301539	SRR17301540	SRR17301541	SRR17301542	SRR17301543	SRR17301544	SRR17301545	SRR17301546	SRR17301547	SRR17301548	SRR17301549	SRR17301550	SRR17301551	SRR17301552	SRR17301553	SRR17301554	SRR17301555	SRR17301556	SRR17301557	SRR17301558	SRR17301559	SRR17301560	SRR17301561	SRR8849198	SRR8849199	SRR8849200	SRR8849201	SRR8849202	SRR8849203	SRR8849204	SRR8849205	SRR8849206	SRR8849207	SRR8849208	SRR8849209	SRR8849210	SRR8849211	SRR8849212	SRR8849213	SRR8849214	SRR8849215	SRR8849216	SRR8849217	SRR8849218	SRR8849220	SRR8849221	SRR8849222	SRR8849223	SRR8849224	SRR8849225	SRR8849226	SRR8849227	SRR8849228	SRR8849229	SRR8849230	SRR8849231	SRR8849232	SRR8849233	SRR8849234	SRR8849235	SRR8849236	SRR8849237	SRR8849238	SRR8849239	SRR8849240	SRR8849241	SRR8849242	SRR8849243	SRR8849244	SRR8849245	SRR8849246	SRR8849247	SRR8849248	SRR8849249	SRR8849250	SRR8849251	SRR8849252	SRR8849253	SRR8849254	SRR8849255	SRR8849256	SRR8849257	SRR8849258	SRR8849259	SRR8849260	SRR8849261	SRR8849262	SRR8849263	SRR8849264	SRR8849265	SRR8849266	SRR8849267	SRR8849268	SRR8849269	SRR8849270	SRR8849271	SRR8849272	SRR8849273	SRR8849274	SRR8849275	SRR8849276	SRR8849277	SRR8849278	SRR8849279	SRR8849280	SRR8849281	SRR8849282	SRR8849283	SRR8849284	SRR8849285	SRR8849286	SRR8849287	SRR8849288	SRR8849289	SRR8849290	SRR9330774	SRR9330775	SRR9330776	SRR9330777	SRR9330778	SRR9330779	SRR9330780	SRR9330782	SRR9330783	SRR9330784	SRR9330785	SRR9330786	SRR9330787	SRR9330788	SRR9330789	SRR9330790	SRR9330791	SRR9330792	SRR9330793	SRR9330794	SRR9330795	SRR9330796	SRR9330797	SRR9330798	SRR9330799	SRR9330800	SRR9330801
Segatella_brunsvicensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00381	0	0	0	0	0	0	2.93871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25795	0	0	0.09365	0	0	0	0	0	0	0	0.00082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.23145	0	0	0	0	0	0	0	0.00633	0	0	0	0	0	0	0	0	0.00053	0	0	0	0	0	0	0
Bifidobacterium_longum	0	1.02956	6.5152	0	2.40025	0.8971	0	0	0.0376	0.11826	0	3.66857	5.3808	0.00725	0.00597	0.85288	0.09154	0	0	0.94379	4.34592	0.37106	0.3148	0	2.37389	0.82693	0.51537	0.3377	0.00349	1.86336	0	0.11845	0.01359	6.15279	10.2265	0	0.00424	4.60013	0	3.74561	1.44621	0.13332	2.58547	24.95888	0.00506	0.15969	0	7.53321	1.15129	0	0.07937	0.64239	0.12084	0.68171	0	0	0.76367	0.93021	3.66641	1.01378	0.13604	0.31991	1.52825	1.14754	1.77326	0.8104	0.40085	0.45668	0.32878	0.49738	0.05891	0.17389	1.19339	7.61069	0.40976	0	0.04838	0.05519	1.32399	0.18257	0.45163	0.24111	0.15521	1.7987	0.00909	1.37789	0.12168	0.60419	1.647	0.10149	0.32905	0.00466	0.00611	0.57092	0.02556	0.00293	12.3874	4.95644	0.03185	0.45393	0.76348	1.09086	0.04603	0.21819	0.0514	0.02354	1.77889	0	0.84228	6.21287	0.44831	0.09478	3.64155	0.03085	3.06025	0.12098	10.59302	2.73636	0	0.12549	0.001	3.28017	0	0	1.06789	0.12526	0.5287	0.06046	2.24364	0.00678	0.8793	0	2.17828	4.76462	0.46565	0.04014	0.0173	0	0.00078	0.00034	0.07728	0.53587	0	0.0384	0	0.00121	0.04156	0.0002	0	0.00119	0.00618	0.17315	0.01368	0	0.00061	0.02418	0	0	0.02142	0	0.03824	0.00221	0.01194	0.13013	0.00845	0	0	0.00752	0
Escherichia_coli	0.02748	1.51486	4.7195	3.24192	1.17723	2.15446	4.11278	0.22559	1.45904	0.87224	1.55693	18.45125	0.09847	1.69871	1.69422	0.00157	0.00891	0.72548	2.51126	0.49899	1.78528	0.05203	0.51589	3.48489	2.60095	0.00938	0.89969	0.05469	1.50866	0.24913	7.68781	0.00205	0.01166	8.42786	0.10005	0.1893	0.40233	0.03218	0.95109	0	0.42055	3.13696	24.47996	0.16523	0.25394	0.01179	19.72837	0.07617	0	0.05369	0.16977	0.67613	0.00566	0.35675	0.35496	0.03477	0.2414	0.22898	0.0159	0.17875	0.46296	4.5765	0.76658	0.06166	0.43639	0.95626	0.00697	0.11147	0	0.19317	0.0039	0.03152	0.0131	1.10627	0.37875	0.32376	2.60889	0.24	0.45205	0.09395	0.08324	0.01676	0.79671	0.0064	0.04032	0.00495	0.97131	0.01816	0.06468	0	0.08337	0.51127	0.7657	0.93685	0.06774	0.00909	0.35902	1.39065	0.23977	0.02337	0.01833	0.03405	0.37694	0.00569	0.00764	0	0.01207	0.48991	0.17161	0.00918	1.21295	0.00881	0.0407	0.17604	1.32943	0.24867	0.0278	0.02782	0.01805	0.01864	0.03293	0.92867	0.02208	0.15969	0.41272	0.00837	0	0.18032	0.05519	0.12953	0.07549	0	5.92119	0.46313	0.07567	0.02928	0	0.07961	0.049	0.17803	0.03777	0.88037	0.24744	4.03004	0	0.20628	0.00811	0.03755	0.39606	0.02638	0.37247	0.11752	0.01691	0.0246	0	0.00683	0.11264	0.0202	0.0097	0	0.00913	0.17329	0.1184	0.70223	0.01271	0.10492	0.16985	0.25265	0.00021
Phocaeicola_coprocola	0	0.03271	0	0	0	0	0	0	0.30917	4.07133	0	0	0	0	0	1.32372	1.53241	0	0	0	0	4.96975	0	0	0	0	0	0	0	0.01833	0.02485	0	0.02907	0	3.03243	0.70114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.34406	0	0	0	0	0	6e-05	0	0.073	0	0.00087	0	0	0	0	0.2335	2.43522	0.09668	0	0	0	0	2.51941	0.82485	0	0	0	8.69207	0	0	0	0	1.74241	0	0	0	0	0.07048	0.06351	0.04828	0.66528	0	0	0	0	0	0.07903	0	0	1.89222	0.59402	0	0	0	7.04787	0	0	0	1.33903	0	0.38081	0	0.00727	1.37148	0	0	0.01894	0	0.0044	0	0.91068	0.20109	0	1.07528	0	0.08103	0	0	0	0	0	0	0.82415	0.00189	0	0	0	0	0	3.02669	0	0	0	0	0	0.66408	16.33962	0.00253	13.62889	0	1.66778	23.36735	0.00139	2.60969	0	0.00235	0.00836	0	9.3408	0.00155	0	0.00958	0	0.02022	0.00637
Candidatus_Cibionibacter_quicibialis	1.13286	0.00342	0	0	0	1.01763	0	7.67738	4.47021	4.03906	0	0.73371	3.78865	3.71991	2.25061	0	1.57176	0	0.33741	5.35803	0	0.67291	0.85696	0	0	7.57067	0	0	4.69943	3.90356	0	0	2.14653	0	0	0.60812	1.32405	0	0.00499	2.71159	0.5112	1.26616	0.47468	0	0	1.02837	0	4.26967	3.52549	1.0643	0	0.18228	1.18607	4.82273	3.03943	3.47166	0	2.46711	0	3.81702	2.71538	0.04565	0.48508	5.00738	0.81509	0.00151	0.28175	1.56414	0.99472	2.92194	0.71052	0.14152	3.68845	0.00801	0.75558	0.00542	0.05632	3.88842	0.89617	15.49555	0.66299	0.33731	0.75761	1.89435	0.4207	0.00057	0.90978	2.02451	0	0.06293	0.04797	0.27507	0.8513	0.54276	0.89439	0.76824	1.48674	0.61665	2.73626	3.66216	1.38841	1.27028	3.99689	1.1257	1.28695	0	1.89287	1.3254	2.47768	10.32805	5.97164	2.60938	7.45456	4.84472	1.12941	0.00384	0.00288	0.55882	0	3.52808	0.48561	0	0.32695	1.38219	22.032	0.37104	1.71106	1.80159	13.13686	4.99363	0.63857	6.27626	11.50634	0.0548	1.92408	0.06697	0.74407	2.38058	0.97172	0.57496	2.16446	0.01708	0	0.12487	0.00103	1.28611	1.38781	0.28161	0	0.21614	0	0	0.0906	0.00451	0.00041	0.20179	0	0	0.22795	0	0	0.0749	0.03028	0.37759	0	0	0.03201	0.01507	0.0115
Ruminococcus_bromii	0	9.29258	2.5423	0.00057	0	0	0	0.36769	0.66804	4.71958	0	0	0	0.36866	0.34949	3.98294	0.82666	0.29575	1.07595	0	3.9598	3.43678	0.21653	0	0	0	0	0.00701	6.8961	8.02666	0	4.31778	1.13426	0	0.01103	2.17738	0	0	0	10.87702	3.05106	0.94414	0	0	0	1.01234	1.42441	1.98028	5.16138	2.4984	16.97931	0	0.71776	9.73964	1.90981	0.33329	0	0.0123	0	0.11837	1.18598	0.12191	0.12437	2.03078	0.00513	5.21326	0.50119	1.08214	0.19567	2.03665	0.71609	0.03162	0.5729	0.01469	0	0.05323	3.88654	0.52301	1.25241	0.73979	1.61279	0	0	3.24898	0.27008	0.79616	0.78271	0	0	0.33211	0.70984	0.64187	0.23634	1.56206	0.77266	0	7.99507	0.96767	1.79556	0.84281	0.00273	1.36081	0.73999	0.94714	1.13402	0	0.01092	3.2752	2.22083	3.14868	0	0.51266	3.46394	2.59729	0.01444	0	13.8794	0.53608	0	0.81645	0.34483	0.00092	0.39086	1.01911	1.14343	0	0.58467	10.97157	2.50763	0.00479	0.20482	0	5.05439	0.03232	1.19504	0.66492	0.74531	0.04741	22.0022	2.45453	0.1531	3.60216	0	2.92798	0.00239	0.90328	0.50294	4.54329	0	0	0	3.38458	0.30093	0.22787	0	0.75887	0	0.23644	2.70128	0	0.1313	0.76739	0.23495	0.0743	0	0	1.45439	1.07928	0.0009
GGB3256_SGB4303	0	0	0	0	0	0	0	1.14378	10.22485	0.92779	0	0	2.88131	2.46908	2.45581	0	2.80453	0	0.07506	0	0	0	1.9376	0	0	0	0	0	0	0	0	0	6.68198	0	0	2.50631	0	0	0	0	0	0	0	0	0	0.40676	0	0	0	0	0.22607	0.16948	0.17625	0.34199	0	0	0	0.54672	0.06455	0	0	0	0.02152	0.85257	0	0	0	0	0	0	0	0.06131	0	0.00049	0	0	0	4.21857	0.34416	0	0	0	0	0	0	2.56794	0.08097	0	0	0.07775	0	0.38224	0.27326	21.68593	0.78406	0	1.28755	0	0	0.44549	0.00435	0.14523	0.27478	0	0	0.18333	0.01613	0	0.00247	0.01527	0.83049	0	0	0	0.02731	0.00541	0	0.96555	0	1.50905	0	0	0.42758	0	0	0	0	0	4.25355	0.00254	0	0	0.37879	0.0382	0	0	0	2.78444	0	0.69955	0	0	0	0.17337	0	0	1.38009	0	0	0.81409	0	0	0.29418	0.11307	0	0.18523	0	0.43167	0.52645	0	0.00018	0.02334	0.04844	0.74658	0	0	0.31215	0	0
Alistipes_putredinis	1.14142	0.03048	0.28444	0	0	0	0	7.91686	0	2.48387	0	0	1.27052	1.40815	1.84047	0	2.8342	0	0	0	0	3.71971	1.37491	0	0	2.26299	0	0	0.00054	1.08625	0	1.12384	1.62708	0	0.0002	0.65477	1.23676	2.86511	0	2.7416	6.20598	0	0	0.00427	0	3.49762	0	1.28935	2.02919	0.64814	3.58234	6.52924	2.20063	0	0	0	1.35884	0.19486	3.17313	0	4.71925	0	0.00789	0.6604	0.56155	0	3.32134	5.14002	0	3.20677	0.88566	3.69916	0	0	0	0.01062	0.45945	1.63985	0.00271	0.00997	0.11668	3.20903	0	0.72951	2.11995	0	0.01143	7e-05	1.36263	4.00729	0	4.03132	0.02464	0.01288	0.36294	0.01269	0.02927	1.9174	11.28175	1.94971	0.04034	1.29811	0.90744	0.5221	4.55404	0.30817	0.06157	0	3.17139	0.15444	0.2748	2.22061	2.05426	1.32738	0.00813	0.00138	0.00622	2.94557	2.4391	0.16029	0.88944	0	0.01339	2.61712	0.39162	1.55666	1.65345	4.50901	0.22061	0.18968	2.56796	0.34714	3.11913	0.00446	0.68308	2.19878	3.89331	0.0026	0.00436	2.25016	0.86825	0.01029	0.01252	1.9768	0.71641	5.59364	21.40969	18.59919	0.01405	6.07368	1.86682	0.00713	8.36829	0.00099	1.74531	0.0692	0.00507	11.76074	0.02297	4.85474	0.01156	0.09033	6.28608	0.08999	0.03155	0.0013	0.01859	0.09266	0.95098
Blautia_wexlerae	1.57528	16.32715	0.00029	0	0.59177	0.95375	6.1488	5.78814	0.45208	0.33118	5.56187	4.42575	0.33664	0.6606	0.61666	3.32711	1.60808	0	0.13387	20.92112	3.50442	0.04585	1.20491	2.06069	0.04538	9.20686	0.09305	0.00025	1.64129	10.43904	4.13854	1.39397	2.75331	0	0.55074	1.81819	0.76545	1.53101	0	4.71081	1.09311	0.79426	0.48078	0	2.03484	2.60391	0.16099	12.99516	5.48329	2.72456	0.06859	0.06137	0.01996	0.06282	0.28152	0.11514	0	0.06324	0.18694	0.16579	0.10089	0.05387	0.65875	0.33804	0.47378	0.10152	0.13717	0.05733	0.17551	0.36252	0.05167	0.04223	0.00599	0.25339	0.07261	0.12422	0.30483	0.04338	0.08491	0.17085	0.10046	0.02603	0.12792	0.82679	0.08238	0.17064	0.7941	0.23174	0.67029	0.2175	0.01529	0.33384	0.01755	3.08894	0.07683	0.1816	4.18383	1.814	0.10771	0.07445	0.29393	0.00247	0.10372	0.0808	0.22132	0.01503	0.03933	0.17609	0.25236	0.26135	0.09004	0.80257	0.20236	0.12609	0.47662	0.04472	2.71068	0.0394	0.00046	0.03008	0.28623	0.73705	0.01625	0.04975	0.03399	0.12486	0.17854	0.11926	0.34129	0.36472	0.19718	0.87719	0.08572	4.74971	0.2312	0.16582	0.11275	0.3103	0.12821	0.02759	0.07296	1.06943	0.03719	0.03067	0	0.02291	0.01498	0.02707	0.02063	0.37992	0.04026	0.04328	0.06737	0.26092	0.0534	0.2641	0.21717	0.01157	0.12071	0.16448	0	0	0.09601	0.35394	0.04288	0.0057	0.02734	0.11969	0.01745
Bifidobacterium_pseudocatenulatum	1.08579	6.37829	0	0	3.75343	0	0	0	0.00922	0.03424	0	2.57013	0.74884	1.02984	0.97021	1.73604	0.51352	1.93502	0.32811	0	2.35653	0.22116	0	0	1.57152	1.7621	0.69898	0.00052	2.0252	2.75343	0.18064	0.01541	0.08162	0	0	0.00094	0	19.71618	1.0189	0	1.52025	0.00246	0.77773	18.98012	13.36193	5.04058	0.40253	14.93392	1.51002	0.8225	0.23137	0.57536	0.07937	0	2.19095	1.07307	0	2.6128	0	2.7214	0.65068	0.05337	2.62849	1.36651	2.96408	4.07845	0.52496	2.03923	0.94757	0.81662	0.45089	0	1.50958	0.01009	1.67304	0.99244	2.06055	0	1.15651	0.08283	0.57846	2.05557	0	3.83903	0.096	2.60729	0.87275	1.44381	0.01745	0.1402	0.50263	0.15196	0.00214	4.94711	0.15445	0.08524	1.14665	0.9343	0	0.35354	0.85358	6.30646	0.23315	1.04773	0.03131	0.02186	0.20782	7.60082	0.10957	15.05268	4.34346	0.96111	2.41037	0.03183	7.30774	0.72664	10.42306	0.17779	0	0.01354	0	0.80834	0	0.03605	0.00843	0.06566	3.21372	0.014	2.15883	0.01495	1.40361	1.97953	2.47864	0.01354	2.53043	0.08509	0.01266	0.01861	0	0.00338	0.1134	0.72435	0	0.07911	0	0.00575	0.05453	0	0	0.04662	0.01138	0.6036	0.01203	0	0	0	0	0	0	0.28542	0	0	0	0.16072	0	0	0	0.03216	0.0706
Bacteroides_uniformis	2.90951	0.00731	0.66756	0	0.00337	0.35408	0	0	0.12796	0.81247	3.19664	0.04981	0.41472	0.29184	0.45307	1.87263	0.05727	5.55715	0.01452	1.65178	0.06214	6.64089	0.6194	0.05205	4.66463	0.20328	0.01295	0	0.14509	0.06141	0	5.26257	0.00444	0.4417	0.05665	5.02529	0.44813	0.15017	0.60604	0.31776	0.46077	3.90399	0	0.18083	1.46652	0.51389	0.01393	0.34592	1.09239	0.04717	6.22947	9.65449	5.40831	2.79285	2.94988	7.61649	1.95497	1.63073	9.95761	3.94854	12.5562	0.21191	0.09072	0.69348	3.43075	1.43147	1.56575	0.10986	2.27691	2.09474	0.79317	0.98636	1.52454	0.67707	5.72258	0.84486	0.07641	2.5646	3.48379	1.07189	1.55064	2.53322	15.57278	2.75837	0.31166	1.98073	0.14227	3.91553	4.7634	3.96908	0.39144	5.11992	0.10202	0.03248	0.2947	2.66956	0.98695	1.19896	0.16668	4.78698	0.0538	3.31871	1.20736	0.79322	0.37996	0.08203	0.04563	1.6098	2.02339	0.08463	0.24137	9.71082	0.15433	1.65167	0.00794	0.00369	0.01035	1.07272	0.22299	0.02249	0.0479	6.52833	0.24374	0.60136	0.44207	1.27884	1.23118	0.13066	0.24668	0.00536	6.56357	0.19854	4.81782	0.07998	1.44954	0.32877	0.24359	0.01974	4.07564	2.56668	0.22732	1.61677	9.24734	4.387	1.01834	0.65339	3.35726	4.91171	13.63288	0.46429	2.57694	5.69182	2.63475	0.00612	2.28546	7.5301	0.01357	1.60237	7.87878	5.34632	1.3424	2.30401	2.30513	6.22058	8.23287	8.82955	10.16784	18.50181	0.30853
Segatella_sinensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44877	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14736	0	0	0	0	0	0	0	0	0	0.00349	0	1.91582	0	0	0	0	3.13717	0	0.01518	0	0	0	0	0	0	0	2.94931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00312	0	0	0	0	0	0	0	0	0	0.00114	0	0	18.24945
Enterocloster_clostridioformis	0	0.01006	0	0	18.23747	0	0	0.06872	0.00058	0	0.133	0	0	0	0	0	0	0.02699	0	0	0.09561	0	0	0	0	0	0.01643	0	0	0	0	0.01077	0	0	0	0	0	0.01331	0.2572	0	0	0	0	0	0	0	0	0	0	0	0.02806	0	0	0	0	0	0	0	0.04228	0.04482	0	0	0	0	0	0.02367	0.03159	0.03883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00581	0.00124	0	0	0	0.0088	0	0.00251	0	0	0.06118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00322	0	0	0	0	0	0	0	0	0	1.48248	0	0	0	0	0	0	0	0	0	0	0	0.02321	0	0	0	0	0	0	0	0	0.02009	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111	0	0	0	0	0	0	0	0.00417	0.01219	0	0	0
Phocaeicola_dorei	0.02397	0	3.14874	0.9319	0	0.0002	0	0	0	0.04103	0	2.36228	0	1.29246	1.6135	0	0.07358	9.07132	0	2.83777	0	0	0.31323	0.40313	1.53564	0	0	0.02845	0.00231	0.07532	0.15851	0.0678	0	0	0	0.11018	0.00037	0.04552	0	0	0	0	0	0	2.11861	0	0	0.28063	0.00685	0.01891	0	1.16219	0	0	0	6.42897	0	1.97021	0	0.00147	0	0	0.02654	0.26204	1.92752	0	0	0.43606	9.0958	4.72809	0.20285	0.22051	1.21036	0.06274	0.05299	0	0	0	0	1.05252	0	0	0.57715	0.00467	0.03933	0	0.09069	0.00351	1.94456	0	0.5683	0.03288	0.03938	0.00679	0	0	0	0	0.77934	0	0	1.82029	0.07514	0.11244	0	0.77313	0.01389	2.94183	0	0.04781	0	0.49398	0.02954	0	0.21164	0	0	0.02245	1.53092	0	0	9.34582	0.00157	2.39082	0	0.03661	0.16631	0	0	0	1.88428	0.11492	10.87207	0.00016	0.13281	0.68763	0	0.00058	0.97287	0	0	18.05405	0.00447	14.13704	0.002	9.74888	0.00155	1.83675	0.00281	0.00105	0.00216	0.02539	0.00269	0	0.21524	1.3272	0.00195	0.46044	0.13085	0.83145	15.74061	1.84312	0	0.00669	1.40262	0.00046	7.45079	0.00213	1.93449
Bacteroides_ovatus	1.4835	0.01487	0	2.64188	0.02064	0.20507	5.25657	0.39389	0.17725	0.28645	0.21172	0.22205	0.17801	0.23664	0.31809	0.53474	0.06088	0.68547	0	0	0.25268	0.62792	0.00959	0.24247	1.43533	0.04181	0	11.46045	0.05696	0.37581	0	2.06843	0.0064	3.23011	1.69048	0.23433	0.03258	0.27219	0.14886	0.08769	0	0.10325	0	0.48842	0.84424	0.56702	0.11479	0.06681	0.08628	0.02416	0.30661	0.38915	3.49918	0	0.7224	0.44095	1.30604	0.26821	9.7719	0.02814	0.68385	0.08597	0.03971	0.6544	0.37258	2.01294	0.52324	0.05597	0.19132	0.50231	0.05301	0.73095	0.95595	0.14976	0.95152	1.41261	0.6447	0.21308	3.60129	1.39871	0.17679	0.80846	6.07447	0.15763	0.07459	2.08707	0.17264	0.49959	2.43392	0	0.40936	1.31547	0.05386	0.03157	0.15627	0.09541	1.59659	0.55408	0.03303	1.84637	0.05969	0.34031	0.04723	0.03099	0.15708	0.00601	0.03159	1.57525	0.01924	0.00016	0.0193	0.66901	0.04227	0.00826	0.0088	0	0.00301	0.18474	0.06467	0	0.01502	17.88861	0.01081	0.06467	0.79612	0	0.16144	0.02207	0.00528	0	0.53989	0.00539	3.52083	0.08824	0.20519	0.15533	0.1493	0.08154	0.01063	0.2329	0.21713	0.08962	0	0.15317	0.09913	0.3772	0.82067	3.33345	5.39211	0.46199	0.02559	5.08917	0.96096	0	0.14011	0.27623	1.49369	0.53416	1.2878	7.471	3.32791	0.55899	0.14685	7.04918	0.9123	0.0486	0	2.50326	0.28347
Bacteroides_caccae	0	0	0	1.55456	0.04324	0.17052	0	0	0.10085	0.2494	0	0	0.2909	0.0269	0.03228	1.00071	0.50035	0	0	0	0.31985	1.45817	0.98691	0	3.54898	0.02263	0.10489	0	0	0.15649	0.0091	0.92443	0.19943	0	0	0.07825	0.08756	0.80115	0	0.26543	0	0	0	0.46666	0	0.23905	0	0.14784	0.108	0.05761	0	1.95094	0	0	0.64261	1.46813	17.33284	0.91669	0.94324	0.61049	0.74093	0.02283	0.04278	0.15241	0.24211	0	0.70041	0.14555	0.66845	0.32903	0.16698	0.1689	0.34897	0	0	0	1.69374	2.07516	1.56412	0.6944	0.32092	0	0	0.01655	0.271	0.32808	0.67426	0.3698	1.19756	0.34998	0	0.54109	0.00859	0.00379	0.32884	0.00853	0.00939	1.46147	0.08911	0	0.03713	0.30347	0.04247	0.06358	0.34168	0.04495	0.03562	0	0.02021	0.00875	0.05936	0	0.06875	0.14361	0.00103	0	0.00399	0.13376	1.41092	0.05909	0.01652	0	0.02542	0.19004	0.24811	0.01859	0.10337	0.13862	0.07823	0	0.24446	0.01529	0	0.00263	0.17592	0	0.2366	0	0	0.20472	0.18197	0.67994	0	0.74399	0.00181	1.59988	0	0.14995	0	0.46527	2.62983	0.72901	0.25207	0	0.30203	0	0	0.20659	1.49852	1.13536	0	1.69663	0.18718	0.82828	0.00485	0	0	0	0.48146
GGB3278_SGB4328	0	0	0	0	0	5.71828	0	0	0	0	0	0	0	0.22952	0.28818	0	0	1.78576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66724	0	0	0	0	17.18809	6.08195	0	0	0	4.31284	0	3.87365	0	0	0	0.36582	0	0	0	0	0	0	0	0	1.5101	0	0.01162	2.47772	0.83395	0	0	0	0	0	0	0.01609	0.30341	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04684	0	0	0.23125	0	0.00529	0	0	0.51325	0	0	0	5.80113	0	0	0	0	0	0	0	0	0	0	1.09536	0	1.06387	0	0.39425	0	0	0	0	0	0.29779	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01703	0.77362	0	0	0.06712	0	0	0	0	0	0.10592	0	0	0	0	0.09457	0	0	0.4667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dialister_invisus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116	0.08864	0	0	0	0	0	0.57723	0	0	0	0	0	0	0	0	0	0	1.03165	0	3.01508	0	0	0	0	0	16.7856	0	0	0	0	0	4.29052	4.94663	0	0	0	0	12.72604	0	0.00864	0	0	0	0.21866	0	0	0	0.00263	0	0	0.01964	0	0	0	0.004	0	0	0.98723	0	0	0	0	0	0	0	0.00147	0.20693	0	0	0	0.01407	0	0.00138	0	0	0.00294	0	0	7.85999	0	5.64276	0	0	0	0	0	0.00023	0.00237	0	0	0	0	0	0	0	0	0	0	0	0	0.00596	0	0	0	0	0	0	0	0	0	0.05983	0	0	0	0	0	0	0	0	0	0.03543	0	0	0	0.0021	1.0123	0	0	0	0	0	0	0	0	0.00925	0	0	0	0	0	2.5712	0	0	0	0	0	0.51666	0
Clostridium_sp_AM22_11AC	0.20047	0	0	0	0	0.12347	0	0	1.01471	0.27325	0	0.52179	0.18538	0.33319	0.42377	0.44627	0.05942	0	0.48816	0	0.42648	0.11383	0	0	0.37734	0.42231	0	0	0.01095	0.02051	3.00861	0.1213	0.42918	0	0.10214	0.00011	0	0	0	0.09279	0	0	0.53438	0	0	0.06806	0	0.00045	0.05998	0.04118	1.92736	1.62497	0.51854	0	0.18511	0.25719	0	0	1.13529	0	0.25137	1.53775	0.07717	0.28773	0.00865	0	0.34242	0.17017	0.72935	0.65891	0.15052	0.02671	0.03538	1.471	0.28904	1.49561	16.58184	0.65996	0.37995	0.00574	1.99892	0.5189	0.12972	0.29719	0.11244	0	2.99564	0.64204	1.64098	0.17084	0.23342	4.59372	0.10903	0.24067	0.42211	0.03563	0.00385	0.06166	0.01778	0.68672	0.16457	0.05821	0.09514	0.16505	0.15186	0.19389	0.23991	0.41434	0.07009	0.21555	0.1455	0.2102	0.13559	2.11377	0.36186	3.31093	0.40615	0.30993	0.30954	0.05172	0.03516	0	0.57653	0.22996	0.06389	0.28959	0.36801	0.06121	0.56905	0.11011	0.43518	1.65697	6.17017	5.62749	1.4947	0.55201	0.16597	1.55376	0.15018	0.12245	0.62638	0.00809	0	0.03796	0.9157	0	0.02522	1.05986	1.01698	0.0351	0.09921	0.02054	0.25577	0.06118	0.07048	0.15748	0	0.60832	0.49065	0.10566	0	0.10301	0.02923	0	0	0.36601	0.06752	0.46896	0.09147
